BL (VDD=3.00e-01) X,BL (VDD=3.00e-01) Y,BL (VDD=4.00e-01) X,BL (VDD=4.00e-01) Y,BL (VDD=5.00e-01) X,BL (VDD=5.00e-01) Y,BL (VDD=6.00e-01) X,BL (VDD=6.00e-01) Y,BL (VDD=7.00e-01) X,BL (VDD=7.00e-01) Y,BL (VDD=8.00e-01) X,BL (VDD=8.00e-01) Y,BL (VDD=9.00e-01) X,BL (VDD=9.00e-01) Y,BL (VDD=1.00e+00) X,BL (VDD=1.00e+00) Y,BL (VDD=1.10e+00) X,BL (VDD=1.10e+00) Y,BL (VDD=1.20e+00) X,BL (VDD=1.20e+00) Y,BLB (VDD=3.00e-01) X,BLB (VDD=3.00e-01) Y,BLB (VDD=4.00e-01) X,BLB (VDD=4.00e-01) Y,BLB (VDD=5.00e-01) X,BLB (VDD=5.00e-01) Y,BLB (VDD=6.00e-01) X,BLB (VDD=6.00e-01) Y,BLB (VDD=7.00e-01) X,BLB (VDD=7.00e-01) Y,BLB (VDD=8.00e-01) X,BLB (VDD=8.00e-01) Y,BLB (VDD=9.00e-01) X,BLB (VDD=9.00e-01) Y,BLB (VDD=1.00e+00) X,BLB (VDD=1.00e+00) Y,BLB (VDD=1.10e+00) X,BLB (VDD=1.10e+00) Y,BLB (VDD=1.20e+00) X,BLB (VDD=1.20e+00) Y,Q (VDD=3.00e-01) X,Q (VDD=3.00e-01) Y,Q (VDD=4.00e-01) X,Q (VDD=4.00e-01) Y,Q (VDD=5.00e-01) X,Q (VDD=5.00e-01) Y,Q (VDD=6.00e-01) X,Q (VDD=6.00e-01) Y,Q (VDD=7.00e-01) X,Q (VDD=7.00e-01) Y,Q (VDD=8.00e-01) X,Q (VDD=8.00e-01) Y,Q (VDD=9.00e-01) X,Q (VDD=9.00e-01) Y,Q (VDD=1.00e+00) X,Q (VDD=1.00e+00) Y,Q (VDD=1.10e+00) X,Q (VDD=1.10e+00) Y,Q (VDD=1.20e+00) X,Q (VDD=1.20e+00) Y,QB (VDD=3.00e-01) X,QB (VDD=3.00e-01) Y,QB (VDD=4.00e-01) X,QB (VDD=4.00e-01) Y,QB (VDD=5.00e-01) X,QB (VDD=5.00e-01) Y,QB (VDD=6.00e-01) X,QB (VDD=6.00e-01) Y,QB (VDD=7.00e-01) X,QB (VDD=7.00e-01) Y,QB (VDD=8.00e-01) X,QB (VDD=8.00e-01) Y,QB (VDD=9.00e-01) X,QB (VDD=9.00e-01) Y,QB (VDD=1.00e+00) X,QB (VDD=1.00e+00) Y,QB (VDD=1.10e+00) X,QB (VDD=1.10e+00) Y,QB (VDD=1.20e+00) X,QB (VDD=1.20e+00) Y,QBB (VDD=3.00e-01) X,QBB (VDD=3.00e-01) Y,QBB (VDD=4.00e-01) X,QBB (VDD=4.00e-01) Y,QBB (VDD=5.00e-01) X,QBB (VDD=5.00e-01) Y,QBB (VDD=6.00e-01) X,QBB (VDD=6.00e-01) Y,QBB (VDD=7.00e-01) X,QBB (VDD=7.00e-01) Y,QBB (VDD=8.00e-01) X,QBB (VDD=8.00e-01) Y,QBB (VDD=9.00e-01) X,QBB (VDD=9.00e-01) Y,QBB (VDD=1.00e+00) X,QBB (VDD=1.00e+00) Y,QBB (VDD=1.10e+00) X,QBB (VDD=1.10e+00) Y,QBB (VDD=1.20e+00) X,QBB (VDD=1.20e+00) Y,RBL (VDD=3.00e-01) X,RBL (VDD=3.00e-01) Y,RBL (VDD=4.00e-01) X,RBL (VDD=4.00e-01) Y,RBL (VDD=5.00e-01) X,RBL (VDD=5.00e-01) Y,RBL (VDD=6.00e-01) X,RBL (VDD=6.00e-01) Y,RBL (VDD=7.00e-01) X,RBL (VDD=7.00e-01) Y,RBL (VDD=8.00e-01) X,RBL (VDD=8.00e-01) Y,RBL (VDD=9.00e-01) X,RBL (VDD=9.00e-01) Y,RBL (VDD=1.00e+00) X,RBL (VDD=1.00e+00) Y,RBL (VDD=1.10e+00) X,RBL (VDD=1.10e+00) Y,RBL (VDD=1.20e+00) X,RBL (VDD=1.20e+00) Y,RBL_CHARGE (VDD=3.00e-01) X,RBL_CHARGE (VDD=3.00e-01) Y,RBL_CHARGE (VDD=4.00e-01) X,RBL_CHARGE (VDD=4.00e-01) Y,RBL_CHARGE (VDD=5.00e-01) X,RBL_CHARGE (VDD=5.00e-01) Y,RBL_CHARGE (VDD=6.00e-01) X,RBL_CHARGE (VDD=6.00e-01) Y,RBL_CHARGE (VDD=7.00e-01) X,RBL_CHARGE (VDD=7.00e-01) Y,RBL_CHARGE (VDD=8.00e-01) X,RBL_CHARGE (VDD=8.00e-01) Y,RBL_CHARGE (VDD=9.00e-01) X,RBL_CHARGE (VDD=9.00e-01) Y,RBL_CHARGE (VDD=1.00e+00) X,RBL_CHARGE (VDD=1.00e+00) Y,RBL_CHARGE (VDD=1.10e+00) X,RBL_CHARGE (VDD=1.10e+00) Y,RBL_CHARGE (VDD=1.20e+00) X,RBL_CHARGE (VDD=1.20e+00) Y,RWL (VDD=3.00e-01) X,RWL (VDD=3.00e-01) Y,RWL (VDD=4.00e-01) X,RWL (VDD=4.00e-01) Y,RWL (VDD=5.00e-01) X,RWL (VDD=5.00e-01) Y,RWL (VDD=6.00e-01) X,RWL (VDD=6.00e-01) Y,RWL (VDD=7.00e-01) X,RWL (VDD=7.00e-01) Y,RWL (VDD=8.00e-01) X,RWL (VDD=8.00e-01) Y,RWL (VDD=9.00e-01) X,RWL (VDD=9.00e-01) Y,RWL (VDD=1.00e+00) X,RWL (VDD=1.00e+00) Y,RWL (VDD=1.10e+00) X,RWL (VDD=1.10e+00) Y,RWL (VDD=1.20e+00) X,RWL (VDD=1.20e+00) Y,VDD (VDD=3.00e-01) X,VDD (VDD=3.00e-01) Y,VDD (VDD=4.00e-01) X,VDD (VDD=4.00e-01) Y,VDD (VDD=5.00e-01) X,VDD (VDD=5.00e-01) Y,VDD (VDD=6.00e-01) X,VDD (VDD=6.00e-01) Y,VDD (VDD=7.00e-01) X,VDD (VDD=7.00e-01) Y,VDD (VDD=8.00e-01) X,VDD (VDD=8.00e-01) Y,VDD (VDD=9.00e-01) X,VDD (VDD=9.00e-01) Y,VDD (VDD=1.00e+00) X,VDD (VDD=1.00e+00) Y,VDD (VDD=1.10e+00) X,VDD (VDD=1.10e+00) Y,VDD (VDD=1.20e+00) X,VDD (VDD=1.20e+00) Y,VDDONB (VDD=3.00e-01) X,VDDONB (VDD=3.00e-01) Y,VDDONB (VDD=4.00e-01) X,VDDONB (VDD=4.00e-01) Y,VDDONB (VDD=5.00e-01) X,VDDONB (VDD=5.00e-01) Y,VDDONB (VDD=6.00e-01) X,VDDONB (VDD=6.00e-01) Y,VDDONB (VDD=7.00e-01) X,VDDONB (VDD=7.00e-01) Y,VDDONB (VDD=8.00e-01) X,VDDONB (VDD=8.00e-01) Y,VDDONB (VDD=9.00e-01) X,VDDONB (VDD=9.00e-01) Y,VDDONB (VDD=1.00e+00) X,VDDONB (VDD=1.00e+00) Y,VDDONB (VDD=1.10e+00) X,VDDONB (VDD=1.10e+00) Y,VDDONB (VDD=1.20e+00) X,VDDONB (VDD=1.20e+00) Y,VVDD (VDD=3.00e-01) X,VVDD (VDD=3.00e-01) Y,VVDD (VDD=4.00e-01) X,VVDD (VDD=4.00e-01) Y,VVDD (VDD=5.00e-01) X,VVDD (VDD=5.00e-01) Y,VVDD (VDD=6.00e-01) X,VVDD (VDD=6.00e-01) Y,VVDD (VDD=7.00e-01) X,VVDD (VDD=7.00e-01) Y,VVDD (VDD=8.00e-01) X,VVDD (VDD=8.00e-01) Y,VVDD (VDD=9.00e-01) X,VVDD (VDD=9.00e-01) Y,VVDD (VDD=1.00e+00) X,VVDD (VDD=1.00e+00) Y,VVDD (VDD=1.10e+00) X,VVDD (VDD=1.10e+00) Y,VVDD (VDD=1.20e+00) X,VVDD (VDD=1.20e+00) Y,WL (VDD=3.00e-01) X,WL (VDD=3.00e-01) Y,WL (VDD=4.00e-01) X,WL (VDD=4.00e-01) Y,WL (VDD=5.00e-01) X,WL (VDD=5.00e-01) Y,WL (VDD=6.00e-01) X,WL (VDD=6.00e-01) Y,WL (VDD=7.00e-01) X,WL (VDD=7.00e-01) Y,WL (VDD=8.00e-01) X,WL (VDD=8.00e-01) Y,WL (VDD=9.00e-01) X,WL (VDD=9.00e-01) Y,WL (VDD=1.00e+00) X,WL (VDD=1.00e+00) Y,WL (VDD=1.10e+00) X,WL (VDD=1.10e+00) Y,WL (VDD=1.20e+00) X,WL (VDD=1.20e+00) Y,net2 (VDD=3.00e-01) X,net2 (VDD=3.00e-01) Y,net2 (VDD=4.00e-01) X,net2 (VDD=4.00e-01) Y,net2 (VDD=5.00e-01) X,net2 (VDD=5.00e-01) Y,net2 (VDD=6.00e-01) X,net2 (VDD=6.00e-01) Y,net2 (VDD=7.00e-01) X,net2 (VDD=7.00e-01) Y,net2 (VDD=8.00e-01) X,net2 (VDD=8.00e-01) Y,net2 (VDD=9.00e-01) X,net2 (VDD=9.00e-01) Y,net2 (VDD=1.00e+00) X,net2 (VDD=1.00e+00) Y,net2 (VDD=1.10e+00) X,net2 (VDD=1.10e+00) Y,net2 (VDD=1.20e+00) X,net2 (VDD=1.20e+00) Y
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0.4,0,0.5,0,0.6,0,0.7,0,0.8,0,0.9,0,1,0,1.1,0,1.2,0,0.1393559989034785,0,0.1879306141099935,0,0.2359416181385243,0,0.2838622681140056,0,0.3320277446435146,0,0.3807248525965349,0,0.4298353701683116,0,0.4784230931101155,0,0.5252841793057889,0,0.5698587876378364,0,0.1389450704534183,0,0.1878266914660995,0,0.2359135627630707,0,0.2838540967437005,0,0.3320252057977786,0,0.3807238016910446,0,0.4298349091816047,0,0.4784228384530906,0,0.525284014115553,0,0.5698586660526069,0,0.2955816825517306,0,0.3982813840177297,0,0.4990623104133967,0,0.5990479914999723,0,0.6983877143712363,0,0.79668372712408,0,0.8931373537447732,0,0.9868473580007214,0,1.07718532414581,0,1.163985315772848,0,0.2999978232127766,0,0.3999997167868435,0,0.4999999458819476,0,0.599999980908414,0,0.6999999890401263,0,0.7999999917979795,0,0.8999999929160781,0,0.9999999933488255,0,1.099999993413959,0,1.199999993216009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0.4,0,0.5,0,0.6,0,0.7,0,0.8,0,0.9,0,1,0,1.1,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2970930969375273,0,0.3987727278863964,0,0.4992206367918443,0,0.5991001846621837,0,0.698406103436742,0,0.7966907541471808,0,0.8931405463364966,0,0.9868490719189047,0,1.077186383662871,0,1.163986057657299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001206977096151449,0,0.0003787577631984173,0,0.0001196847595562979,0,3.888583039802048e-05,0,1.345389838399827e-05,0,5.219625158049926e-06,0,2.270474588421137e-06,0,1.318224892681056e-06,0,8.514158237930654e-07,0,6.180544257820329e-07
5e-09,0,5e-09,0,5e-09,0,5e-09,0,5e-09,0,5e-09,0,5e-09,0,5e-09,0,5e-09,0,5e-09,0,5e-09,0.3,5e-09,0.4,5e-09,0.5,5e-09,0.6,5e-09,0.7,5e-09,0.8,5e-09,0.9,5e-09,1,5e-09,1.1,5e-09,1.2,5e-09,0.1393559993843981,5e-09,0.1879306140818795,5e-09,0.2359416183993207,5e-09,0.2838622382893957,5e-09,0.3320277592489275,5e-09,0.3807248204611019,5e-09,0.4298356865946164,5e-09,0.478424780048435,5e-09,0.5252906876611563,5e-09,0.5698772655312903,5e-09,0.1389450724450296,5e-09,0.1878266914659639,5e-09,0.2359135625378925,5e-09,0.2838540932418269,5e-09,0.332025099665299,5e-09,0.3807238148235174,5e-09,0.4298352259624482,5e-09,0.4784245263209951,5e-09,0.5252905244217558,5e-09,0.5698771472077861,5e-09,0.2955816806529615,5e-09,0.3982813840019068,5e-09,0.499062310393953,5e-09,0.5990479935821448,5e-09,0.6983878183987785,5e-09,0.7966836599890968,5e-09,0.8931376182431864,5e-09,0.9868491546271376,5e-09,1.077192792320217,5e-09,1.164007959956195,5e-09,0.2999978232127713,5e-09,0.3999997167805019,5e-09,0.4999999458819476,5e-09,0.5999999809084141,5e-09,0.6999999890401278,5e-09,0.7999999917979789,5e-09,0.8999999929160799,5e-09,0.9999999933488353,5e-09,1.099999993413994,5e-09,1.199999993216104,5e-09,0,5e-09,0,5e-09,0,5e-09,0,5e-09,0,5e-09,0,5e-09,0,5e-09,0,5e-09,0,5e-09,0,5e-09,0,5e-09,0,5e-09,0,5e-09,0,5e-09,0,5e-09,0,5e-09,0,5e-09,0,5e-09,0,5e-09,0,5e-09,0.3,5e-09,0.4,5e-09,0.5,5e-09,0.6,5e-09,0.7,5e-09,0.8,5e-09,0.9,5e-09,1,5e-09,1.1,5e-09,1.2,5e-09,0,5e-09,0,5e-09,0,5e-09,0,5e-09,0,5e-09,0,5e-09,0,5e-09,0,5e-09,0,5e-09,0,5e-09,0.2970930972123318,5e-09,0.3987727278860451,5e-09,0.4992206367918211,5e-09,0.5991001840432368,5e-09,0.6984061025241028,5e-09,0.7966907784751859,5e-09,0.8931408412557758,5e-09,0.9868508753980351,5e-09,1.07719386796224,5e-09,1.164008733434375,5e-09,0,5e-09,0,5e-09,0,5e-09,0,5e-09,0,5e-09,0,5e-09,0,5e-09,0,5e-09,0,5e-09,0,5e-09,0.001207030344329482,5e-09,0.0003787577028134163,5e-09,0.000119684985201332,5e-09,3.888619889063454e-05,5e-09,1.345577163569324e-05,5e-09,5.22048507673434e-06,5e-09,2.390870455325777e-06,5e-09,1.319504998333619e-06,5e-09,8.546340253228476e-07,5e-09,6.243221050079344e-07
1.5e-08,0,1.5e-08,0,1.5e-08,0,1.5e-08,0,1.5e-08,0,1.5e-08,0,1.5e-08,0,1.5e-08,0,1.5e-08,0,1.5e-08,0,1.5e-08,0.3,1.5e-08,0.4,1.5e-08,0.5,1.5e-08,0.6,1.5e-08,0.7,1.5e-08,0.8,1.5e-08,0.9,1.5e-08,1,1.5e-08,1.1,1.5e-08,1.2,1.5e-08,0.1393559993936762,1.5e-08,0.1879306140124484,1.5e-08,0.2359416178921557,1.5e-08,0.2838622399097775,1.5e-08,0.3320277513497398,1.5e-08,0.3807248209147862,1.5e-08,0.4298356879891588,1.5e-08,0.4784247840259053,1.5e-08,0.5252906974653561,1.5e-08,0.569877285623152,1.5e-08,0.1389450754295129,1.5e-08,0.1878266915035827,1.5e-08,0.2359135629820071,1.5e-08,0.2838540882081583,1.5e-08,0.3320251026954223,1.5e-08,0.3807238140495274,1.5e-08,0.4298352269911956,1.5e-08,0.4784245293477726,1.5e-08,0.5252905322412235,1.5e-08,0.5698771639912298,1.5e-08,0.2955816772087254,1.5e-08,0.3982813839821365,1.5e-08,0.4990623104298477,1.5e-08,0.5990479944266164,1.5e-08,0.6983878327518291,1.5e-08,0.796683656563314,1.5e-08,0.8931376203331545,1.5e-08,0.9868491633661515,1.5e-08,1.07719281513359,1.5e-08,1.164008009291747,1.5e-08,0.2999978232127599,1.5e-08,0.3999997167752512,1.5e-08,0.4999999458819476,1.5e-08,0.5999999809084141,1.5e-08,0.6999999890401279,1.5e-08,0.7999999917979789,1.5e-08,0.8999999929160799,1.5e-08,0.9999999933488354,1.5e-08,1.099999993413995,1.5e-08,1.199999993216105,1.5e-08,0,1.5e-08,0,1.5e-08,0,1.5e-08,0,1.5e-08,0,1.5e-08,0,1.5e-08,0,1.5e-08,0,1.5e-08,0,1.5e-08,0,1.5e-08,0,1.5e-08,0,1.5e-08,0,1.5e-08,0,1.5e-08,0,1.5e-08,0,1.5e-08,0,1.5e-08,0,1.5e-08,0,1.5e-08,0,1.5e-08,0.3,1.5e-08,0.4,1.5e-08,0.5,1.5e-08,0.6,1.5e-08,0.7,1.5e-08,0.8,1.5e-08,0.9,1.5e-08,1,1.5e-08,1.1,1.5e-08,1.2,1.5e-08,0,1.5e-08,0,1.5e-08,0,1.5e-08,0,1.5e-08,0,1.5e-08,0,1.5e-08,0,1.5e-08,0,1.5e-08,0,1.5e-08,0,1.5e-08,0.2970930972442293,1.5e-08,0.3987727278859431,1.5e-08,0.4992206367919387,1.5e-08,0.5991001840409179,1.5e-08,0.6984061025958042,1.5e-08,0.7966907784765104,1.5e-08,0.8931408416318217,1.5e-08,0.9868508773205572,1.5e-08,1.07719387469949,1.5e-08,1.164008751251134,1.5e-08,0,1.5e-08,0,1.5e-08,0,1.5e-08,0,1.5e-08,0,1.5e-08,0,1.5e-08,0,1.5e-08,0,1.5e-08,0,1.5e-08,0,1.5e-08,0.001207120243501847,1.5e-08,0.0003787576350499223,1.5e-08,0.0001196851358470276,1.5e-08,3.888629589409692e-05,1.5e-08,1.345674922814845e-05,1.5e-08,5.220462687877018e-06,1.5e-08,2.391559435160559e-06,1.5e-08,1.318202834132159e-06,1.5e-08,8.514414720179537e-07,1.5e-08,6.179777659897261e-07
3.500000000000001e-08,0,3.500000000000001e-08,0,3.500000000000001e-08,0,3.500000000000001e-08,0,3.500000000000001e-08,0,3.500000000000001e-08,0,3.500000000000001e-08,0,3.500000000000001e-08,0,3.500000000000001e-08,0,3.500000000000001e-08,0,3.500000000000001e-08,0.3,3.500000000000001e-08,0.4,3.500000000000001e-08,0.5,3.500000000000001e-08,0.6,3.500000000000001e-08,0.7,3.500000000000001e-08,0.8,3.500000000000001e-08,0.9,3.500000000000001e-08,1,3.500000000000001e-08,1.1,3.500000000000001e-08,1.2,3.500000000000001e-08,0.139355998012152,3.500000000000001e-08,0.1879306137303998,3.500000000000001e-08,0.2359416185907137,3.500000000000001e-08,0.2838622387981407,3.500000000000001e-08,0.332027751587558,3.500000000000001e-08,0.3807248209017502,3.500000000000001e-08,0.4298356879926724,3.500000000000001e-08,0.4784247840311434,3.500000000000001e-08,0.5252906974737359,3.500000000000001e-08,0.569877285635975,3.500000000000001e-08,0.1389450800139404,3.500000000000001e-08,0.1878266917322559,3.500000000000001e-08,0.2359135623649793,3.500000000000001e-08,0.2838540887991994,3.500000000000001e-08,0.3320251023238358,3.500000000000001e-08,0.3807238140593326,3.500000000000001e-08,0.4298352269972832,3.500000000000001e-08,0.4784245293569075,3.500000000000001e-08,0.5252905322551598,3.500000000000001e-08,0.5698771640116013,3.500000000000001e-08,0.2955816713435719,3.500000000000001e-08,0.3982813839681371,3.500000000000001e-08,0.4990623103786475,3.500000000000001e-08,0.5990479948980558,3.500000000000001e-08,0.6983878341510674,3.500000000000001e-08,0.7966836564415037,3.500000000000001e-08,0.8931376203615382,3.500000000000001e-08,0.9868491634275978,3.500000000000001e-08,1.077192815227093,3.500000000000001e-08,1.164008009425961,3.500000000000001e-08,0.2999978232127365,3.500000000000001e-08,0.3999997167713596,3.500000000000001e-08,0.4999999458819476,3.500000000000001e-08,0.5999999809084141,3.500000000000001e-08,0.6999999890401281,3.500000000000001e-08,0.7999999917979789,3.500000000000001e-08,0.8999999929160799,3.500000000000001e-08,0.9999999933488354,3.500000000000001e-08,1.099999993413995,3.500000000000001e-08,1.199999993216105,3.500000000000001e-08,0,3.500000000000001e-08,0,3.500000000000001e-08,0,3.500000000000001e-08,0,3.500000000000001e-08,0,3.500000000000001e-08,0,3.500000000000001e-08,0,3.500000000000001e-08,0,3.500000000000001e-08,0,3.500000000000001e-08,0,3.500000000000001e-08,0,3.500000000000001e-08,0,3.500000000000001e-08,0,3.500000000000001e-08,0,3.500000000000001e-08,0,3.500000000000001e-08,0,3.500000000000001e-08,0,3.500000000000001e-08,0,3.500000000000001e-08,0,3.500000000000001e-08,0,3.500000000000001e-08,0.3,3.500000000000001e-08,0.4,3.500000000000001e-08,0.5,3.500000000000001e-08,0.6,3.500000000000001e-08,0.7,3.500000000000001e-08,0.8,3.500000000000001e-08,0.9,3.500000000000001e-08,1,3.500000000000001e-08,1.1,3.500000000000001e-08,1.2,3.500000000000001e-08,0,3.500000000000001e-08,0,3.500000000000001e-08,0,3.500000000000001e-08,0,3.500000000000001e-08,0,3.500000000000001e-08,0,3.500000000000001e-08,0,3.500000000000001e-08,0,3.500000000000001e-08,0,3.500000000000001e-08,0,3.500000000000001e-08,0.2970930970439201,3.500000000000001e-08,0.3987727278859474,3.500000000000001e-08,0.4992206367916718,3.500000000000001e-08,0.5991001840423742,3.500000000000001e-08,0.6984061026033624,3.500000000000001e-08,0.7966907784753119,3.500000000000001e-08,0.8931408416326925,3.500000000000001e-08,0.9868508773237749,3.500000000000001e-08,1.077193874707519,3.500000000000001e-08,1.164008751267888,3.500000000000001e-08,0,3.500000000000001e-08,0,3.500000000000001e-08,0,3.500000000000001e-08,0,3.500000000000001e-08,0,3.500000000000001e-08,0,3.500000000000001e-08,0,3.500000000000001e-08,0,3.500000000000001e-08,0,3.500000000000001e-08,0,3.500000000000001e-08,0.001207267493057641,3.500000000000001e-08,0.0003787575712753983,3.500000000000001e-08,0.0001196851643967548,3.500000000000001e-08,3.88864172508115e-05,3.500000000000001e-08,1.345677796145685e-05,3.500000000000001e-08,5.220464270099661e-06,3.500000000000001e-08,2.391563644239675e-06,3.500000000000001e-08,1.318195629634127e-06,3.500000000000001e-08,8.514305683037881e-07,3.500000000000001e-08,6.179627073046481e-07
7.500000000000002e-08,0,7.500000000000002e-08,0,7.500000000000002e-08,0,7.500000000000002e-08,0,7.500000000000002e-08,0,7.500000000000002e-08,0,7.500000000000002e-08,0,7.500000000000002e-08,0,7.500000000000002e-08,0,6.852907964819756e-08,0,7.500000000000002e-08,0.3,7.500000000000002e-08,0.4,7.500000000000002e-08,0.5,7.500000000000002e-08,0.6,7.500000000000002e-08,0.7,7.500000000000002e-08,0.8,7.500000000000002e-08,0.9,7.500000000000002e-08,1,7.500000000000002e-08,1.1,6.852907964819756e-08,1.2,7.500000000000002e-08,0.1393559912952099,7.500000000000002e-08,0.1879306178689254,7.500000000000002e-08,0.2359416178771519,7.500000000000002e-08,0.2838622393448542,7.500000000000002e-08,0.3320277514745532,7.500000000000002e-08,0.3807248209072194,7.500000000000002e-08,0.429835687991282,7.500000000000002e-08,0.4784247840290585,7.500000000000002e-08,0.5252906974703935,6.852907964819756e-08,0.5698772856308555,7.500000000000002e-08,0.1389450865390304,7.500000000000002e-08,0.187826688081402,7.500000000000002e-08,0.2359135629925093,7.500000000000002e-08,0.2838540884460221,7.500000000000002e-08,0.3320251024825193,7.500000000000002e-08,0.3807238140552454,7.500000000000002e-08,0.4298352269948553,7.500000000000002e-08,0.4784245293532611,7.500000000000002e-08,0.5252905322495939,6.852907964819756e-08,0.5698771640034631,7.500000000000002e-08,0.2955816636108516,7.500000000000002e-08,0.3982813836670455,7.500000000000002e-08,0.4990623104304011,7.500000000000002e-08,0.5990479947827974,7.500000000000002e-08,0.6983878336814462,7.500000000000002e-08,0.796683656487491,7.500000000000002e-08,0.8931376203504425,7.500000000000002e-08,0.9868491634033055,7.500000000000002e-08,1.077192815189949,6.852907964819756e-08,1.164008009372524,7.500000000000002e-08,0.2999978232126934,7.500000000000002e-08,0.3999997167707919,7.500000000000002e-08,0.4999999458819476,7.500000000000002e-08,0.5999999809084141,7.500000000000002e-08,0.6999999890401281,7.500000000000002e-08,0.7999999917979789,7.500000000000002e-08,0.8999999929160799,7.500000000000002e-08,0.9999999933488354,7.500000000000002e-08,1.099999993413995,6.852907964819756e-08,1.199999993216105,7.500000000000002e-08,0,7.500000000000002e-08,0,7.500000000000002e-08,0,7.500000000000002e-08,0,7.500000000000002e-08,0,7.500000000000002e-08,0,7.500000000000002e-08,0,7.500000000000002e-08,0,7.500000000000002e-08,0,6.852907964819756e-08,0,7.500000000000002e-08,0,7.500000000000002e-08,0,7.500000000000002e-08,0,7.500000000000002e-08,0,7.500000000000002e-08,0,7.500000000000002e-08,0,7.500000000000002e-08,0,7.500000000000002e-08,0,7.500000000000002e-08,0,6.852907964819756e-08,0,7.500000000000002e-08,0.3,7.500000000000002e-08,0.4,7.500000000000002e-08,0.5,7.500000000000002e-08,0.6,7.500000000000002e-08,0.7,7.500000000000002e-08,0.8,7.500000000000002e-08,0.9,7.500000000000002e-08,1,7.500000000000002e-08,1.1,6.852907964819756e-08,1.2,7.500000000000002e-08,0,7.500000000000002e-08,0,7.500000000000002e-08,0,7.500000000000002e-08,0,7.500000000000002e-08,0,7.500000000000002e-08,0,7.500000000000002e-08,0,7.500000000000002e-08,0,7.500000000000002e-08,0,6.852907964819756e-08,0,7.500000000000002e-08,0.2970930966388711,7.500000000000002e-08,0.3987727278832364,7.500000000000002e-08,0.4992206367919173,7.500000000000002e-08,0.5991001840420236,7.500000000000002e-08,0.6984061026008357,7.500000000000002e-08,0.7966907784757636,7.500000000000002e-08,0.8931408416323491,7.500000000000002e-08,0.9868508773224971,7.500000000000002e-08,1.077193874704321,6.852907964819756e-08,1.164008751261205,7.500000000000002e-08,0,7.500000000000002e-08,0,7.500000000000002e-08,0,7.500000000000002e-08,0,7.500000000000002e-08,0,7.500000000000002e-08,0,7.500000000000002e-08,0,7.500000000000002e-08,0,7.500000000000002e-08,0,6.852907964819756e-08,0,7.500000000000002e-08,0.001207453814117561,7.500000000000002e-08,0.0003787573781124323,7.500000000000002e-08,0.0001196851918372877,7.500000000000002e-08,3.888637286471645e-05,7.500000000000002e-08,1.345676889721962e-05,7.500000000000002e-08,5.22046363958309e-06,7.500000000000002e-08,2.391561976193927e-06,7.500000000000002e-08,1.318198490440234e-06,7.500000000000002e-08,8.514349105707557e-07,6.852907964819756e-08,6.17968712541655e-07
