clk,re,en,rst,sig_label,current,e,spike,voltage
0,0,1,0,0,0001100100000,00000111110,1,0011110001000
1,0,1,0,0,0001100100000,00000111110,1,0011110001000
0,0,1,0,0,0001100100000,00000111111,1,0011101000000
1,0,1,0,0,0001100100000,00000111111,1,0011101000000
0,0,1,0,0,0001100100000,00001000000,0,1111111100001
1,0,1,0,0,0001100100000,00001000000,0,1111111100001
0,0,1,0,0,0001100100000,00001000000,0,1111111010110
1,0,1,0,0,0001100100000,00001000000,0,1111111010110
0,0,1,0,0,0001100100000,00001000000,0,1111111100010
1,0,1,0,0,0001100100000,00001000000,0,1111111100010
0,0,1,0,0,0001100100000,00001000000,0,1111111010100
1,0,1,0,0,0001100100000,00001000000,0,1111111010100
0,0,1,0,0,0001100100000,00001000000,1,0011101111110
1,0,1,0,0,0001100100000,00001000000,1,0011101111110
0,0,1,0,0,0001100100000,00001000001,1,0011101001001
1,0,1,0,0,0001100100000,00001000001,1,0011101001001
0,0,1,0,0,0001100100000,00001000010,1,0011110000010
1,0,1,0,0,0001100100000,00001000010,1,0011110000010
0,0,1,0,0,0001100100000,00001000011,1,0011101000000
1,0,1,0,0,0001100100000,00001000011,1,0011101000000
0,0,1,0,0,0001100100000,00001000100,0,1111111100000
1,0,1,0,0,0001100100000,00001000100,0,1111111100000
0,0,1,0,0,0001100100000,00001000100,0,1111111010110
1,0,1,0,0,0001100100000,00001000100,0,1111111010110
0,0,1,0,0,0001100100000,00001000100,0,1111111100010
1,0,1,0,0,0001100100000,00001000100,0,1111111100010
0,0,1,0,0,0001100100000,00001000100,0,1111111010011
1,0,1,0,0,0001100100000,00001000100,0,1111111010011
0,0,1,0,0,0001100100000,00001000100,1,0011101111000
1,0,1,0,0,0001100100000,00001000100,1,0011101111000
0,0,1,0,0,0001100100000,00001000101,1,0011101001001
1,0,1,0,0,0001100100000,00001000101,1,0011101001001
0,0,1,0,0,0001100100000,00001000110,1,0011110000001
1,0,1,0,0,0001100100000,00001000110,1,0011110000001
0,0,1,0,0,0001100100000,00001000111,1,0011100111001
1,0,1,0,0,0001100100000,00001000111,1,0011100111001
0,0,1,0,0,0001100100000,00001001000,0,1111111100000
1,0,1,0,0,0001100100000,00001001000,0,1111111100000
0,0,1,0,0,0001100100000,00001001000,0,1111111010101
1,0,1,0,0,0001100100000,00001001000,0,1111111010101
0,0,1,0,0,0001100100000,00001001000,0,1111111100001
1,0,1,0,0,0001100100000,00001001000,0,1111111100001
0,0,1,0,0,0001100100000,00001001000,0,1111111010011
1,0,1,0,0,0001100100000,00001001000,0,1111111010011
0,0,1,0,0,0001100100000,00001001000,1,0011101111000
1,0,1,0,0,0001100100000,00001001000,1,0011101111000
0,0,1,0,0,0001100100000,00001001001,1,0011101000011
1,0,1,0,0,0001100100000,00001001001,1,0011101000011
0,0,1,0,0,0001100100000,00001001010,1,0011101111011
1,0,1,0,0,0001100100000,00001001010,1,0011101111011
0,0,1,0,0,0001100100000,00001001011,1,0011100111001
1,0,1,0,0,0001100100000,00001001011,1,0011100111001
0,0,1,0,0,0001100100000,00001001100,0,1111111011111
1,0,1,0,0,0001100100000,00001001100,0,1111111011111
0,0,1,0,0,0001100100000,00001001100,0,1111111010101
1,0,1,0,0,0001100100000,00001001100,0,1111111010101
0,0,1,0,0,0001100100000,00001001100,0,1111111100001
1,0,1,0,0,0001100100000,00001001100,0,1111111100001
0,0,1,0,0,0001100100000,00001001100,0,1111111010010
1,0,1,0,0,0001100100000,00001001100,0,1111111010010
0,0,1,0,0,0001100100000,00001001100,1,0011101110001
1,0,1,0,0,0001100100000,00001001100,1,0011101110001
0,0,1,0,0,0001100100000,00001001101,1,0011101000011
1,0,1,0,0,0001100100000,00001001101,1,0011101000011
0,0,1,0,0,0001100100000,00001001110,1,0011101111010
1,0,1,0,0,0001100100000,00001001110,1,0011101111010
0,0,1,0,0,0001100100000,00001001111,1,0011100110011
1,0,1,0,0,0001100100000,00001001111,1,0011100110011
0,0,1,0,0,0001100100000,00001010000,0,1111111011111
1,0,1,0,0,0001100100000,00001010000,0,1111111011111
0,0,1,0,0,0001100100000,00001010000,0,1111111010100
1,0,1,0,0,0001100100000,00001010000,0,1111111010100
0,0,1,0,0,0001100100000,00001010000,0,1111111100000
1,0,1,0,0,0001100100000,00001010000,0,1111111100000
0,0,1,0,0,0001100100000,00001010000,0,1111111010010
1,0,1,0,0,0001100100000,00001010000,0,1111111010010
0,0,1,0,0,0001100100000,00001010000,1,0011101110001
1,0,1,0,0,0001100100000,00001010000,1,0011101110001
0,0,1,0,0,0001100100000,00001010001,1,0011100111100
1,0,1,0,0,0001100100000,00001010001,1,0011100111100
0,0,1,0,0,0001100100000,00001010010,1,0011101110101
1,0,1,0,0,0001100100000,00001010010,1,0011101110101
0,0,1,0,0,0001100100000,00001010011,1,0011100110011
1,0,1,0,0,0001100100000,00001010011,1,0011100110011
0,0,1,0,0,0001100100000,00001010100,0,1111111011110
1,0,1,0,0,0001100100000,00001010100,0,1111111011110
0,0,1,0,0,0001100100000,00001010100,0,1111111010100
1,0,1,0,0,0001100100000,00001010100,0,1111111010100
0,0,1,0,0,0001100100000,00001010100,0,1111111100000
1,0,1,0,0,0001100100000,00001010100,0,1111111100000
0,0,1,0,0,0001100100000,00001010100,0,1111111010001
1,0,1,0,0,0001100100000,00001010100,0,1111111010001
0,0,1,0,0,0001100100000,00001010100,1,0011101101010
1,0,1,0,0,0001100100000,00001010100,1,0011101101010
