clk,re,en,rst,sig_label,current,e,spike,voltage
0,0,1,0,0,0001100100000,00001101100,0,1111110011011
1,0,1,0,0,0001100100000,00001101100,0,1111110011011
0,0,1,0,0,0001100100000,00001101100,0,1111110011111
1,0,1,0,0,0001100100000,00001101100,0,1111110011111
0,0,1,0,0,0001100100000,00001101100,0,1111110011010
1,0,1,0,0,0001100100000,00001101100,0,1111110011010
0,0,1,0,0,0001100100000,00001101100,1,0011001010010
1,0,1,0,0,0001100100000,00001101100,1,0011001010010
0,0,1,0,0,0001100100000,00001101101,1,0011001000001
1,0,1,0,0,0001100100000,00001101101,1,0011001000001
0,0,1,0,0,0001100100000,00001101110,1,0011001010001
1,0,1,0,0,0001100100000,00001101110,1,0011001010001
0,0,1,0,0,0001100100000,00001101111,1,0011000111101
1,0,1,0,0,0001100100000,00001101111,1,0011000111101
0,0,1,0,0,0001100100000,00001110000,0,1111110011110
1,0,1,0,0,0001100100000,00001110000,0,1111110011110
0,0,1,0,0,0001100100000,00001110000,0,1111110011010
1,0,1,0,0,0001100100000,00001110000,0,1111110011010
0,0,1,0,0,0001100100000,00001110000,0,1111110011111
1,0,1,0,0,0001100100000,00001110000,0,1111110011111
0,0,1,0,0,0001100100000,00001110000,0,1111110011001
1,0,1,0,0,0001100100000,00001110000,0,1111110011001
0,0,1,0,0,0001100100000,00001110000,1,0011001001100
1,0,1,0,0,0001100100000,00001110000,1,0011001001100
0,0,1,0,0,0001100100000,00001110001,1,0011000111100
1,0,1,0,0,0001100100000,00001110001,1,0011000111100
0,0,1,0,0,0001100100000,00001110010,1,0011001010001
1,0,1,0,0,0001100100000,00001110010,1,0011001010001
0,0,1,0,0,0001100100000,00001110011,1,0011000110111
1,0,1,0,0,0001100100000,00001110011,1,0011000110111
0,0,1,0,0,0001100100000,00001110100,0,1111110011110
1,0,1,0,0,0001100100000,00001110100,0,1111110011110
0,0,1,0,0,0001100100000,00001110100,0,1111110011010
1,0,1,0,0,0001100100000,00001110100,0,1111110011010
0,0,1,0,0,0001100100000,00001110100,0,1111110011110
1,0,1,0,0,0001100100000,00001110100,0,1111110011110
0,0,1,0,0,0001100100000,00001110100,0,1111110011001
1,0,1,0,0,0001100100000,00001110100,0,1111110011001
0,0,1,0,0,0001100100000,00001110100,1,0011001001100
1,0,1,0,0,0001100100000,00001110100,1,0011001001100
0,0,1,0,0,0001100100000,00001110101,1,0011000111011
1,0,1,0,0,0001100100000,00001110101,1,0011000111011
0,0,1,0,0,0001100100000,00001110110,1,0011001001011
1,0,1,0,0,0001100100000,00001110110,1,0011001001011
0,0,1,0,0,0001100100000,00001110111,1,0011000110111
1,0,1,0,0,0001100100000,00001110111,1,0011000110111
0,0,1,0,0,0001100100000,00001111000,0,1111110011101
1,0,1,0,0,0001100100000,00001111000,0,1111110011101
0,0,1,0,0,0001100100000,00001111000,0,1111110011001
1,0,1,0,0,0001100100000,00001111000,0,1111110011001
0,0,1,0,0,0001100100000,00001111000,0,1111110011110
1,0,1,0,0,0001100100000,00001111000,0,1111110011110
0,0,1,0,0,0001100100000,00001111000,0,1111110011000
1,0,1,0,0,0001100100000,00001111000,0,1111110011000
0,0,1,0,0,0001100100000,00001111000,1,0011001000110
1,0,1,0,0,0001100100000,00001111000,1,0011001000110
0,0,1,0,0,0001100100000,00001111001,1,0011000110110
1,0,1,0,0,0001100100000,00001111001,1,0011000110110
0,0,1,0,0,0001100100000,00001111010,1,0011001001011
1,0,1,0,0,0001100100000,00001111010,1,0011001001011
0,0,1,0,0,0001100100000,00001111011,1,0011000110001
1,0,1,0,0,0001100100000,00001111011,1,0011000110001
0,0,1,0,0,0001100100000,00001111100,0,1111110011101
1,0,1,0,0,0001100100000,00001111100,0,1111110011101
0,0,1,0,0,0001100100000,00001111100,0,1111110011001
1,0,1,0,0,0001100100000,00001111100,0,1111110011001
0,0,1,0,0,0001100100000,00001111100,0,1111110011101
1,0,1,0,0,0001100100000,00001111100,0,1111110011101
0,0,1,0,0,0001100100000,00001111100,0,1111110011000
1,0,1,0,0,0001100100000,00001111100,0,1111110011000
0,0,1,0,0,0001100100000,00001111100,1,0011001000110
1,0,1,0,0,0001100100000,00001111100,1,0011001000110
0,0,1,0,0,0001100100000,00001111101,1,0011000110101
1,0,1,0,0,0001100100000,00001111101,1,0011000110101
0,0,1,0,0,0001100100000,00001111110,1,0011001000101
1,0,1,0,0,0001100100000,00001111110,1,0011001000101
0,0,1,0,0,0001100100000,00001111111,1,0011000110001
1,0,1,0,0,0001100100000,00001111111,1,0011000110001
0,0,1,0,0,0001100100000,00010000000,0,1111110011100
1,0,1,0,0,0001100100000,00010000000,0,1111110011100
0,0,1,0,0,0001100100000,00010000000,0,1111110011000
1,0,1,0,0,0001100100000,00010000000,0,1111110011000
0,0,1,0,0,0001100100000,00010000000,0,1111110011101
1,0,1,0,0,0001100100000,00010000000,0,1111110011101
0,0,1,0,0,0001100100000,00010000000,0,1111110010111
1,0,1,0,0,0001100100000,00010000000,0,1111110010111
0,0,1,0,0,0001100100000,00010000000,1,0011001000000
1,0,1,0,0,0001100100000,00010000000,1,0011001000000
0,0,1,0,0,0001100100000,00010000001,1,0011000110000
1,0,1,0,0,0001100100000,00010000001,1,0011000110000
0,0,1,0,0,0001100100000,00010000010,1,0011001000101
1,0,1,0,0,0001100100000,00010000010,1,0011001000101
0,0,1,0,0,0001100100000,00010000011,1,0011000101011
1,0,1,0,0,0001100100000,00010000011,1,0011000101011
0,0,1,0,0,0001100100000,00010000100,0,1111110011100
1,0,1,0,0,0001100100000,00010000100,0,1111110011100
0,0,1,0,0,0001100100000,00010000100,0,1111110011000
1,0,1,0,0,0001100100000,00010000100,0,1111110011000
0,0,1,0,0,0001100100000,00010000100,0,1111110011100
1,0,1,0,0,0001100100000,00010000100,0,1111110011100
0,0,1,0,0,0001100100000,00010000100,0,1111110010111
1,0,1,0,0,0001100100000,00010000100,0,1111110010111
0,0,1,0,0,0001100100000,00010000100,1,0011001000000
1,0,1,0,0,0001100100000,00010000100,1,0011001000000
0,0,1,0,0,0001100100000,00010000101,1,0011000101111
1,0,1,0,0,0001100100000,00010000101,1,0011000101111
0,0,1,0,0,0001100100000,00010000110,1,0011000111111
1,0,1,0,0,0001100100000,00010000110,1,0011000111111
0,0,1,0,0,0001100100000,00010000111,1,0011000101011
1,0,1,0,0,0001100100000,00010000111,1,0011000101011
0,0,1,0,0,0001100100000,00010001000,0,1111110011011
1,0,1,0,0,0001100100000,00010001000,0,1111110011011
0,0,1,0,0,0001100100000,00010001000,0,1111110010111
1,0,1,0,0,0001100100000,00010001000,0,1111110010111
0,0,1,0,0,0001100100000,00010001000,0,1111110011100
1,0,1,0,0,0001100100000,00010001000,0,1111110011100
0,0,1,0,0,0001100100000,00010001000,0,1111110010110
1,0,1,0,0,0001100100000,00010001000,0,1111110010110
0,0,1,0,0,0001100100000,00010001000,1,0011000111001
1,0,1,0,0,0001100100000,00010001000,1,0011000111001
0,0,1,0,0,0001100100000,00010001001,1,0011000101010
1,0,1,0,0,0001100100000,00010001001,1,0011000101010
0,0,1,0,0,0001100100000,00010001010,1,0011000111111
1,0,1,0,0,0001100100000,00010001010,1,0011000111111
0,0,1,0,0,0001100100000,00010001011,1,0011000100100
1,0,1,0,0,0001100100000,00010001011,1,0011000100100
0,0,1,0,0,0001100100000,00010001100,0,1111110011011
1,0,1,0,0,0001100100000,00010001100,0,1111110011011
0,0,1,0,0,0001100100000,00010001100,0,1111110010111
1,0,1,0,0,0001100100000,00010001100,0,1111110010111
0,0,1,0,0,0001100100000,00010001100,0,1111110011011
1,0,1,0,0,0001100100000,00010001100,0,1111110011011
0,0,1,0,0,0001100100000,00010001100,0,1111110010110
1,0,1,0,0,0001100100000,00010001100,0,1111110010110
0,0,1,0,0,0001100100000,00010001100,1,0011000111001
1,0,1,0,0,0001100100000,00010001100,1,0011000111001
0,0,1,0,0,0001100100000,00010001101,1,0011000101001
1,0,1,0,0,0001100100000,00010001101,1,0011000101001
0,0,1,0,0,0001100100000,00010001110,1,0011000111000
1,0,1,0,0,0001100100000,00010001110,1,0011000111000
0,0,1,0,0,0001100100000,00010001111,1,0011000100100
1,0,1,0,0,0001100100000,00010001111,1,0011000100100
0,0,1,0,0,0001100100000,00010010000,0,1111110011010
1,0,1,0,0,0001100100000,00010010000,0,1111110011010
0,0,1,0,0,0001100100000,00010010000,0,1111110010110
1,0,1,0,0,0001100100000,00010010000,0,1111110010110
0,0,1,0,0,0001100100000,00010010000,0,1111110011011
1,0,1,0,0,0001100100000,00010010000,0,1111110011011
0,0,1,0,0,0001100100000,00010010000,0,1111110010101
1,0,1,0,0,0001100100000,00010010000,0,1111110010101
0,0,1,0,0,0001100100000,00010010000,1,0011000110011
1,0,1,0,0,0001100100000,00010010000,1,0011000110011
0,0,1,0,0,0001100100000,00010010001,1,0011000100011
1,0,1,0,0,0001100100000,00010010001,1,0011000100011
0,0,1,0,0,0001100100000,00010010010,1,0011000111000
1,0,1,0,0,0001100100000,00010010010,1,0011000111000
0,0,1,0,0,0001100100000,00010010011,1,0011000011110
1,0,1,0,0,0001100100000,00010010011,1,0011000011110
0,0,1,0,0,0001100100000,00010010100,0,1111110011010
1,0,1,0,0,0001100100000,00010010100,0,1111110011010
0,0,1,0,0,0001100100000,00010010100,0,1111110010110
1,0,1,0,0,0001100100000,00010010100,0,1111110010110
0,0,1,0,0,0001100100000,00010010100,0,1111110011010
1,0,1,0,0,0001100100000,00010010100,0,1111110011010
0,0,1,0,0,0001100100000,00010010100,0,1111110010101
1,0,1,0,0,0001100100000,00010010100,0,1111110010101
0,0,1,0,0,0001100100000,00010010100,1,0011000110011
1,0,1,0,0,0001100100000,00010010100,1,0011000110011
0,0,1,0,0,0001100100000,00010010101,1,0011000100010
1,0,1,0,0,0001100100000,00010010101,1,0011000100010
0,0,1,0,0,0001100100000,00010010110,1,0011000110010
1,0,1,0,0,0001100100000,00010010110,1,0011000110010
0,0,1,0,0,0001100100000,00010010111,1,0011000011110
1,0,1,0,0,0001100100000,00010010111,1,0011000011110
0,0,1,0,0,0001100100000,00010011000,0,1111110011001
1,0,1,0,0,0001100100000,00010011000,0,1111110011001
0,0,1,0,0,0001100100000,00010011000,0,1111110010101
1,0,1,0,0,0001100100000,00010011000,0,1111110010101
0,0,1,0,0,0001100100000,00010011000,0,1111110011010
1,0,1,0,0,0001100100000,00010011000,0,1111110011010
0,0,1,0,0,0001100100000,00010011000,0,1111110010100
1,0,1,0,0,0001100100000,00010011000,0,1111110010100
0,0,1,0,0,0001100100000,00010011000,1,0011000101101
1,0,1,0,0,0001100100000,00010011000,1,0011000101101
0,0,1,0,0,0001100100000,00010011001,1,0011000011101
1,0,1,0,0,0001100100000,00010011001,1,0011000011101
0,0,1,0,0,0001100100000,00010011010,1,0011000110010
1,0,1,0,0,0001100100000,00010011010,1,0011000110010
0,0,1,0,0,0001100100000,00010011011,1,0011000011000
1,0,1,0,0,0001100100000,00010011011,1,0011000011000
0,0,1,0,0,0001100100000,00010011100,0,1111110011001
1,0,1,0,0,0001100100000,00010011100,0,1111110011001
0,0,1,0,0,0001100100000,00010011100,0,1111110010101
1,0,1,0,0,0001100100000,00010011100,0,1111110010101
0,0,1,0,0,0001100100000,00010011100,0,1111110011001
1,0,1,0,0,0001100100000,00010011100,0,1111110011001
0,0,1,0,0,0001100100000,00010011100,0,1111110010100
1,0,1,0,0,0001100100000,00010011100,0,1111110010100
0,0,1,0,0,0001100100000,00010011100,1,0011000101101
1,0,1,0,0,0001100100000,00010011100,1,0011000101101
0,0,1,0,0,0001100100000,00010011101,1,0011000011100
1,0,1,0,0,0001100100000,00010011101,1,0011000011100
0,0,1,0,0,0001100100000,00010011110,1,0011000101100
1,0,1,0,0,0001100100000,00010011110,1,0011000101100
0,0,1,0,0,0001100100000,00010011111,1,0011000011000
1,0,1,0,0,0001100100000,00010011111,1,0011000011000
0,0,1,0,0,0001100100000,00010100000,0,1111110011000
1,0,1,0,0,0001100100000,00010100000,0,1111110011000
0,0,1,0,0,0001100100000,00010100000,0,1111110010100
1,0,1,0,0,0001100100000,00010100000,0,1111110010100
0,0,1,0,0,0001100100000,00010100000,0,1111110011001
1,0,1,0,0,0001100100000,00010100000,0,1111110011001
0,0,1,0,0,0001100100000,00010100000,0,1111110010011
1,0,1,0,0,0001100100000,00010100000,0,1111110010011
0,0,1,0,0,0001100100000,00010100000,1,0011000100111
1,0,1,0,0,0001100100000,00010100000,1,0011000100111
0,0,1,0,0,0001100100000,00010100001,1,0011000010111
1,0,1,0,0,0001100100000,00010100001,1,0011000010111
0,0,1,0,0,0001100100000,00010100010,1,0011000101100
1,0,1,0,0,0001100100000,00010100010,1,0011000101100
0,0,1,0,0,0001100100000,00010100011,1,0011000010010
1,0,1,0,0,0001100100000,00010100011,1,0011000010010
0,0,1,0,0,0001100100000,00010100100,0,1111110011000
1,0,1,0,0,0001100100000,00010100100,0,1111110011000
0,0,1,0,0,0001100100000,00010100100,0,1111110010100
1,0,1,0,0,0001100100000,00010100100,0,1111110010100
0,0,1,0,0,0001100100000,00010100100,0,1111110011000
1,0,1,0,0,0001100100000,00010100100,0,1111110011000
0,0,1,0,0,0001100100000,00010100100,0,1111110010011
1,0,1,0,0,0001100100000,00010100100,0,1111110010011
0,0,1,0,0,0001100100000,00010100100,1,0011000100111
1,0,1,0,0,0001100100000,00010100100,1,0011000100111
0,0,1,0,0,0001100100000,00010100101,1,0011000010110
1,0,1,0,0,0001100100000,00010100101,1,0011000010110
0,0,1,0,0,0001100100000,00010100110,1,0011000100110
1,0,1,0,0,0001100100000,00010100110,1,0011000100110
0,0,1,0,0,0001100100000,00010100111,1,0011000010010
1,0,1,0,0,0001100100000,00010100111,1,0011000010010
0,0,1,0,0,0001100100000,00010101000,0,1111110010111
1,0,1,0,0,0001100100000,00010101000,0,1111110010111
0,0,1,0,0,0001100100000,00010101000,0,1111110010011
1,0,1,0,0,0001100100000,00010101000,0,1111110010011
0,0,1,0,0,0001100100000,00010101000,0,1111110011000
1,0,1,0,0,0001100100000,00010101000,0,1111110011000
0,0,1,0,0,0001100100000,00010101000,0,1111110010010
1,0,1,0,0,0001100100000,00010101000,0,1111110010010
0,0,1,0,0,0001100100000,00010101000,1,0011000100001
1,0,1,0,0,0001100100000,00010101000,1,0011000100001
0,0,1,0,0,0001100100000,00010101001,1,0011000010001
1,0,1,0,0,0001100100000,00010101001,1,0011000010001
0,0,1,0,0,0001100100000,00010101010,1,0011000100110
1,0,1,0,0,0001100100000,00010101010,1,0011000100110
0,0,1,0,0,0001100100000,00010101011,1,0011000001100
1,0,1,0,0,0001100100000,00010101011,1,0011000001100
0,0,1,0,0,0001100100000,00010101100,0,1111110010111
1,0,1,0,0,0001100100000,00010101100,0,1111110010111
0,0,1,0,0,0001100100000,00010101100,0,1111110010011
1,0,1,0,0,0001100100000,00010101100,0,1111110010011
0,0,1,0,0,0001100100000,00010101100,0,1111110010111
1,0,1,0,0,0001100100000,00010101100,0,1111110010111
0,0,1,0,0,0001100100000,00010101100,0,1111110010010
1,0,1,0,0,0001100100000,00010101100,0,1111110010010
0,0,1,0,0,0001100100000,00010101100,1,0011000100001
1,0,1,0,0,0001100100000,00010101100,1,0011000100001
0,0,1,0,0,0001100100000,00010101101,1,0011000010000
1,0,1,0,0,0001100100000,00010101101,1,0011000010000
0,0,1,0,0,0001100100000,00010101110,1,0011000100000
1,0,1,0,0,0001100100000,00010101110,1,0011000100000
0,0,1,0,0,0001100100000,00010101111,1,0011000001100
1,0,1,0,0,0001100100000,00010101111,1,0011000001100
0,0,1,0,0,0001100100000,00010110000,0,1111110010111
1,0,1,0,0,0001100100000,00010110000,0,1111110010111
0,0,1,0,0,0001100100000,00010110000,0,1111110010010
1,0,1,0,0,0001100100000,00010110000,0,1111110010010
0,0,1,0,0,0001100100000,00010110000,0,1111110010111
1,0,1,0,0,0001100100000,00010110000,0,1111110010111
0,0,1,0,0,0001100100000,00010110000,0,1111110010010
1,0,1,0,0,0001100100000,00010110000,0,1111110010010
0,0,1,0,0,0001100100000,00010110000,1,0011000100000
1,0,1,0,0,0001100100000,00010110000,1,0011000100000
0,0,1,0,0,0001100100000,00010110001,1,0011000001011
1,0,1,0,0,0001100100000,00010110001,1,0011000001011
0,0,1,0,0,0001100100000,00010110010,1,0011000100000
1,0,1,0,0,0001100100000,00010110010,1,0011000100000
0,0,1,0,0,0001100100000,00010110011,1,0011000001011
1,0,1,0,0,0001100100000,00010110011,1,0011000001011
0,0,1,0,0,0001100100000,00010110100,0,1111110010110
1,0,1,0,0,0001100100000,00010110100,0,1111110010110
0,0,1,0,0,0001100100000,00010110100,0,1111110010010
1,0,1,0,0,0001100100000,00010110100,0,1111110010010
0,0,1,0,0,0001100100000,00010110100,0,1111110010110
1,0,1,0,0,0001100100000,00010110100,0,1111110010110
0,0,1,0,0,0001100100000,00010110100,0,1111110010001
1,0,1,0,0,0001100100000,00010110100,0,1111110010001
0,0,1,0,0,0001100100000,00010110100,1,0011000011010
1,0,1,0,0,0001100100000,00010110100,1,0011000011010
0,0,1,0,0,0001100100000,00010110101,1,0011000001010
1,0,1,0,0,0001100100000,00010110101,1,0011000001010
0,0,1,0,0,0001100100000,00010110110,1,0011000011001
1,0,1,0,0,0001100100000,00010110110,1,0011000011001
0,0,1,0,0,0001100100000,00010110111,1,0011000000110
1,0,1,0,0,0001100100000,00010110111,1,0011000000110
0,0,1,0,0,0001100100000,00010111000,0,1111110010110
1,0,1,0,0,0001100100000,00010111000,0,1111110010110
0,0,1,0,0,0001100100000,00010111000,0,1111110010001
1,0,1,0,0,0001100100000,00010111000,0,1111110010001
0,0,1,0,0,0001100100000,00010111000,0,1111110010110
1,0,1,0,0,0001100100000,00010111000,0,1111110010110
0,0,1,0,0,0001100100000,00010111000,0,1111110010001
1,0,1,0,0,0001100100000,00010111000,0,1111110010001
0,0,1,0,0,0001100100000,00010111000,1,0011000011001
1,0,1,0,0,0001100100000,00010111000,1,0011000011001
0,0,1,0,0,0001100100000,00010111001,1,0011000000101
1,0,1,0,0,0001100100000,00010111001,1,0011000000101
0,0,1,0,0,0001100100000,00010111010,1,0011000011001
1,0,1,0,0,0001100100000,00010111010,1,0011000011001
0,0,1,0,0,0001100100000,00010111011,1,0011000000101
1,0,1,0,0,0001100100000,00010111011,1,0011000000101
0,0,1,0,0,0001100100000,00010111100,0,1111110010101
1,0,1,0,0,0001100100000,00010111100,0,1111110010101
0,0,1,0,0,0001100100000,00010111100,0,1111110010001
1,0,1,0,0,0001100100000,00010111100,0,1111110010001
0,0,1,0,0,0001100100000,00010111100,0,1111110010101
1,0,1,0,0,0001100100000,00010111100,0,1111110010101
0,0,1,0,0,0001100100000,00010111100,0,1111110010000
1,0,1,0,0,0001100100000,00010111100,0,1111110010000
0,0,1,0,0,0001100100000,00010111100,1,0011000010100
1,0,1,0,0,0001100100000,00010111100,1,0011000010100
0,0,1,0,0,0001100100000,00010111101,1,0011000000100
1,0,1,0,0,0001100100000,00010111101,1,0011000000100
0,0,1,0,0,0001100100000,00010111110,1,0011000010011
1,0,1,0,0,0001100100000,00010111110,1,0011000010011
0,0,1,0,0,0001100100000,00010111111,1,0011000000000
1,0,1,0,0,0001100100000,00010111111,1,0011000000000
0,0,1,0,0,0001100100000,00011000000,0,1111110010101
1,0,1,0,0,0001100100000,00011000000,0,1111110010101
0,0,1,0,0,0001100100000,00011000000,0,1111110010000
1,0,1,0,0,0001100100000,00011000000,0,1111110010000
0,0,1,0,0,0001100100000,00011000000,0,1111110010101
1,0,1,0,0,0001100100000,00011000000,0,1111110010101
0,0,1,0,0,0001100100000,00011000000,0,1111110010000
1,0,1,0,0,0001100100000,00011000000,0,1111110010000
0,0,1,0,0,0001100100000,00011000000,1,0011000010011
1,0,1,0,0,0001100100000,00011000000,1,0011000010011
0,0,1,0,0,0001100100000,00011000001,1,0010111111111
1,0,1,0,0,0001100100000,00011000001,1,0010111111111
0,0,1,0,0,0001100100000,00011000010,1,0011000010011
1,0,1,0,0,0001100100000,00011000010,1,0011000010011
0,0,1,0,0,0001100100000,00011000011,1,0010111111111
1,0,1,0,0,0001100100000,00011000011,1,0010111111111
0,0,1,0,0,0001100100000,00011000100,0,1111110010100
1,0,1,0,0,0001100100000,00011000100,0,1111110010100
0,0,1,0,0,0001100100000,00011000100,0,1111110010000
1,0,1,0,0,0001100100000,00011000100,0,1111110010000
0,0,1,0,0,0001100100000,00011000100,0,1111110010100
1,0,1,0,0,0001100100000,00011000100,0,1111110010100
0,0,1,0,0,0001100100000,00011000100,0,1111110001111
1,0,1,0,0,0001100100000,00011000100,0,1111110001111
0,0,1,0,0,0001100100000,00011000100,1,0011000001110
1,0,1,0,0,0001100100000,00011000100,1,0011000001110
0,0,1,0,0,0001100100000,00011000101,1,0010111111110
1,0,1,0,0,0001100100000,00011000101,1,0010111111110
0,0,1,0,0,0001100100000,00011000110,1,0011000001101
1,0,1,0,0,0001100100000,00011000110,1,0011000001101
0,0,1,0,0,0001100100000,00011000111,1,0010111111001
1,0,1,0,0,0001100100000,00011000111,1,0010111111001
0,0,1,0,0,0001100100000,00011001000,0,1111110010100
1,0,1,0,0,0001100100000,00011001000,0,1111110010100
0,0,1,0,0,0001100100000,00011001000,0,1111110001111
1,0,1,0,0,0001100100000,00011001000,0,1111110001111
0,0,1,0,0,0001100100000,00011001000,0,1111110010100
1,0,1,0,0,0001100100000,00011001000,0,1111110010100
0,0,1,0,0,0001100100000,00011001000,0,1111110001111
1,0,1,0,0,0001100100000,00011001000,0,1111110001111
0,0,1,0,0,0001100100000,00011001000,1,0011000001101
1,0,1,0,0,0001100100000,00011001000,1,0011000001101
0,0,1,0,0,0001100100000,00011001001,1,0010111111000
1,0,1,0,0,0001100100000,00011001001,1,0010111111000
0,0,1,0,0,0001100100000,00011001010,1,0011000001101
1,0,1,0,0,0001100100000,00011001010,1,0011000001101
0,0,1,0,0,0001100100000,00011001011,1,0010111111000
1,0,1,0,0,0001100100000,00011001011,1,0010111111000
0,0,1,0,0,0001100100000,00011001100,0,1111110010100
1,0,1,0,0,0001100100000,00011001100,0,1111110010100
0,0,1,0,0,0001100100000,00011001100,0,1111110001111
1,0,1,0,0,0001100100000,00011001100,0,1111110001111
0,0,1,0,0,0001100100000,00011001100,0,1111110010100
1,0,1,0,0,0001100100000,00011001100,0,1111110010100
0,0,1,0,0,0001100100000,00011001100,0,1111110001111
1,0,1,0,0,0001100100000,00011001100,0,1111110001111
0,0,1,0,0,0001100100000,00011001100,1,0011000001101
1,0,1,0,0,0001100100000,00011001100,1,0011000001101
0,0,1,0,0,0001100100000,00011001101,1,0010111111000
1,0,1,0,0,0001100100000,00011001101,1,0010111111000
0,0,1,0,0,0001100100000,00011001110,1,0011000001101
1,0,1,0,0,0001100100000,00011001110,1,0011000001101
0,0,1,0,0,0001100100000,00011001111,1,0010111111000
1,0,1,0,0,0001100100000,00011001111,1,0010111111000
0,0,1,0,0,0001100100000,00011010000,0,1111110010011
1,0,1,0,0,0001100100000,00011010000,0,1111110010011
0,0,1,0,0,0001100100000,00011010000,0,1111110001111
1,0,1,0,0,0001100100000,00011010000,0,1111110001111
0,0,1,0,0,0001100100000,00011010000,0,1111110010011
1,0,1,0,0,0001100100000,00011010000,0,1111110010011
0,0,1,0,0,0001100100000,00011010000,0,1111110001110
1,0,1,0,0,0001100100000,00011010000,0,1111110001110
0,0,1,0,0,0001100100000,00011010000,1,0011000001000
1,0,1,0,0,0001100100000,00011010000,1,0011000001000
0,0,1,0,0,0001100100000,00011010001,1,0010111110111
1,0,1,0,0,0001100100000,00011010001,1,0010111110111
0,0,1,0,0,0001100100000,00011010010,1,0011000000111
1,0,1,0,0,0001100100000,00011010010,1,0011000000111
0,0,1,0,0,0001100100000,00011010011,1,0010111110011
1,0,1,0,0,0001100100000,00011010011,1,0010111110011
0,0,1,0,0,0001100100000,00011010100,0,1111110010011
1,0,1,0,0,0001100100000,00011010100,0,1111110010011
0,0,1,0,0,0001100100000,00011010100,0,1111110001110
1,0,1,0,0,0001100100000,00011010100,0,1111110001110
0,0,1,0,0,0001100100000,00011010100,0,1111110010011
1,0,1,0,0,0001100100000,00011010100,0,1111110010011
0,0,1,0,0,0001100100000,00011010100,0,1111110001110
1,0,1,0,0,0001100100000,00011010100,0,1111110001110
0,0,1,0,0,0001100100000,00011010100,1,0011000000111
1,0,1,0,0,0001100100000,00011010100,1,0011000000111
0,0,1,0,0,0001100100000,00011010101,1,0010111110010
1,0,1,0,0,0001100100000,00011010101,1,0010111110010
0,0,1,0,0,0001100100000,00011010110,1,0011000000111
1,0,1,0,0,0001100100000,00011010110,1,0011000000111
0,0,1,0,0,0001100100000,00011010111,1,0010111110010
1,0,1,0,0,0001100100000,00011010111,1,0010111110010
0,0,1,0,0,0001100100000,00011011000,0,1111110010010
1,0,1,0,0,0001100100000,00011011000,0,1111110010010
0,0,1,0,0,0001100100000,00011011000,0,1111110001110
1,0,1,0,0,0001100100000,00011011000,0,1111110001110
0,0,1,0,0,0001100100000,00011011000,0,1111110010010
1,0,1,0,0,0001100100000,00011011000,0,1111110010010
0,0,1,0,0,0001100100000,00011011000,0,1111110001101
1,0,1,0,0,0001100100000,00011011000,0,1111110001101
0,0,1,0,0,0001100100000,00011011000,1,0011000000010
1,0,1,0,0,0001100100000,00011011000,1,0011000000010
0,0,1,0,0,0001100100000,00011011001,1,0010111110001
1,0,1,0,0,0001100100000,00011011001,1,0010111110001
0,0,1,0,0,0001100100000,00011011010,1,0011000000001
1,0,1,0,0,0001100100000,00011011010,1,0011000000001
0,0,1,0,0,0001100100000,00011011011,1,0010111101101
1,0,1,0,0,0001100100000,00011011011,1,0010111101101
0,0,1,0,0,0001100100000,00011011100,0,1111110010010
1,0,1,0,0,0001100100000,00011011100,0,1111110010010
0,0,1,0,0,0001100100000,00011011100,0,1111110001101
1,0,1,0,0,0001100100000,00011011100,0,1111110001101
0,0,1,0,0,0001100100000,00011011100,0,1111110010010
1,0,1,0,0,0001100100000,00011011100,0,1111110010010
0,0,1,0,0,0001100100000,00011011100,0,1111110001101
1,0,1,0,0,0001100100000,00011011100,0,1111110001101
0,0,1,0,0,0001100100000,00011011100,1,0011000000001
1,0,1,0,0,0001100100000,00011011100,1,0011000000001
0,0,1,0,0,0001100100000,00011011101,1,0010111101100
1,0,1,0,0,0001100100000,00011011101,1,0010111101100
0,0,1,0,0,0001100100000,00011011110,1,0011000000001
1,0,1,0,0,0001100100000,00011011110,1,0011000000001
0,0,1,0,0,0001100100000,00011011111,1,0010111101100
1,0,1,0,0,0001100100000,00011011111,1,0010111101100
0,0,1,0,0,0001100100000,00011100000,0,1111110010001
1,0,1,0,0,0001100100000,00011100000,0,1111110010001
0,0,1,0,0,0001100100000,00011100000,0,1111110001101
1,0,1,0,0,0001100100000,00011100000,0,1111110001101
0,0,1,0,0,0001100100000,00011100000,0,1111110010001
1,0,1,0,0,0001100100000,00011100000,0,1111110010001
0,0,1,0,0,0001100100000,00011100000,0,1111110001100
1,0,1,0,0,0001100100000,00011100000,0,1111110001100
0,0,1,0,0,0001100100000,00011100000,1,0010111111100
1,0,1,0,0,0001100100000,00011100000,1,0010111111100
0,0,1,0,0,0001100100000,00011100001,1,0010111101011
1,0,1,0,0,0001100100000,00011100001,1,0010111101011
0,0,1,0,0,0001100100000,00011100010,1,0010111111011
1,0,1,0,0,0001100100000,00011100010,1,0010111111011
0,0,1,0,0,0001100100000,00011100011,1,0010111100111
1,0,1,0,0,0001100100000,00011100011,1,0010111100111
0,0,1,0,0,0001100100000,00011100100,0,1111110010001
1,0,1,0,0,0001100100000,00011100100,0,1111110010001
0,0,1,0,0,0001100100000,00011100100,0,1111110001100
